months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,injury_claim_ratio,property_claim_ratio,vehicle_claim_ratio,net_capital,high_claim_flag
242,44,0,2,2000,1396.89,6000000,0,1,8,5,2,0,-61600,0,0,1,2,4,6,15,3,0,1,2,1,66900,6690,13380,46830,11,15,1999,1,0.09999850525403207,0.19999701050806415,0.6999895367782245,-61600,0
80,27,2,2,500,795.31,0,1,3,4,16,0,0,-51000,0,1,0,3,2,0,16,3,1,1,3,0,40810,3710,7420,29680,5,14,2000,1,0.09090686334566661,0.18181372669133322,0.7272549067653329,-51000,0
260,43,1,0,500,982.22,0,0,3,3,16,1,54500,-72100,2,0,2,1,1,5,18,1,0,1,0,0,75400,15080,7540,52780,6,8,2011,0,0.19999734751528495,0.09999867375764247,0.6999907163034973,-17600,1
133,34,1,2,500,1074.07,0,0,3,9,3,0,70900,-61100,1,1,1,3,6,3,8,1,0,2,0,1,4200,420,840,2940,7,36,2013,0,0.09997619614377529,0.19995239228755057,0.699833373006427,9800,0
290,45,2,0,1000,1311.3,0,0,0,6,5,5,38500,0,0,2,0,0,1,2,23,3,1,0,0,1,52650,5850,5850,40950,5,14,2001,1,0.11110900077871265,0.11110900077871265,0.7777630054509885,38500,0
322,49,0,1,2000,1277.12,0,0,6,1,11,3,0,-46000,2,1,0,0,6,2,18,1,0,0,2,1,42240,7680,7680,26880,3,25,2007,0,0.1818138775123695,0.1818138775123695,0.6363485712932933,-46000,0
228,39,1,2,500,1388.62,0,0,3,11,15,0,35200,0,2,2,1,2,0,5,10,1,1,1,0,1,59490,6610,6610,46270,8,24,1995,0,0.11110924341497033,0.11110924341497033,0.7777647039047924,35200,0
195,37,0,0,1000,1406.52,8000000,1,4,12,0,4,0,0,2,2,0,0,4,0,12,1,0,0,2,0,44200,4420,4420,35360,7,36,2002,1,0.09999773760774643,0.09999773760774643,0.7999819008619714,0,0
247,39,1,0,500,1558.29,0,0,5,10,15,4,0,-49300,3,1,3,3,6,6,5,1,1,1,2,0,7700,770,1540,5390,10,2,2000,0,0.09998701467341904,0.19997402934683808,0.6999091027139333,-49300,0
405,57,1,2,1000,1132.47,4000000,1,4,8,8,2,46300,0,0,0,2,2,1,3,21,3,0,2,3,0,61440,10240,10240,40960,10,2,2008,0,0.16666395403720644,0.16666395403720644,0.6666558161488257,46300,0
144,37,2,1,2000,1896.91,0,0,6,5,17,1,73700,0,0,1,0,1,4,1,17,3,1,1,3,0,54400,5440,10880,38080,3,32,2015,1,0.09999816179849635,0.1999963235969927,0.6999871325894744,73700,0
338,47,0,2,500,1143.46,4000000,1,4,8,14,2,0,0,2,0,2,2,0,0,4,1,1,2,1,0,58560,9760,9760,39040,8,12,2002,0,0.16666382063147828,0.16666382063147828,0.6666552825259131,0,0
121,34,1,2,500,1285.42,0,1,4,8,18,5,0,0,2,0,0,1,5,4,11,1,0,1,1,0,67300,6730,6730,53840,4,30,2000,1,0.09999851413797715,0.09999851413797715,0.7999881131038172,0,0
398,55,2,1,2000,1305.26,0,1,4,4,16,5,66200,-49700,2,1,0,1,5,2,18,1,0,1,3,1,36740,3340,6680,26720,2,37,1998,1,0.09090661658637489,0.18181323317274978,0.7272529326909991,16500,0
9,30,0,0,1000,1073.83,0,0,2,6,7,1,0,0,2,1,2,3,1,4,12,1,0,0,0,0,85690,15580,15580,54530,2,0,2011,0,0.18181606002964137,0.18181606002964137,0.6363562101037449,0,1
115,31,2,2,1000,1051.67,0,0,0,3,3,1,0,0,0,2,0,0,6,5,18,3,1,0,3,0,34160,0,4270,29890,1,5,2005,1,0.0,0.1249963408565323,0.8749743859957261,0,0
280,48,0,1,1000,1387.35,0,1,3,13,13,1,0,-72000,2,0,1,1,6,2,16,1,0,2,2,0,61320,10220,10220,40880,2,22,1998,0,0.16666394872882048,0.16666394872882048,0.6666557949152819,-72000,0
254,45,0,1,500,1083.64,0,1,3,7,13,0,59800,0,0,1,2,3,0,1,19,3,1,0,0,0,79680,13280,13280,53120,2,0,2004,0,0.16666457499278373,0.16666457499278373,0.6666582999711349,59800,1
141,30,0,1,1000,1851.78,0,0,2,2,8,2,78800,0,2,0,2,1,4,5,13,1,0,1,0,1,61740,6860,6860,48020,1,4,2002,0,0.11110931147859607,0.11110931147859607,0.7777651803501725,78800,0
441,55,1,1,500,1270.29,4000000,1,1,1,8,0,24000,-50500,1,1,1,3,5,0,4,1,0,0,0,0,6400,640,640,5120,6,10,2002,0,0.09998437744102484,0.09998437744102484,0.7998750195281987,-26500,0
381,55,2,2,500,1459.99,0,0,4,7,5,5,35900,0,2,1,0,1,4,4,8,1,1,1,2,1,60600,12120,6060,42420,0,33,2011,0,0.199996699724427,0.0999983498622135,0.6999884490354945,35900,0
191,38,0,0,2000,1253.44,0,0,5,2,17,1,0,0,0,2,0,0,5,2,19,3,0,2,0,0,56320,10240,5120,40960,13,20,2007,0,0.18181495356971644,0.09090747678485822,0.7272598142788658,0,0
145,34,1,0,1000,1142.48,0,0,3,8,17,2,0,0,2,2,2,0,0,3,18,1,1,2,0,0,52250,9500,4750,38000,11,21,2012,0,0.18181470211096437,0.09090735105548219,0.7272588084438575,0,0
479,60,0,2,1000,1188.45,0,0,4,3,4,2,0,-44800,0,1,2,2,4,0,9,2,0,0,3,0,53900,5390,10780,37730,10,3,2006,0,0.0999981447468507,0.1999962894937014,0.699987013227955,-44800,0
215,35,0,2,1000,1125.4,0,1,5,0,19,0,40000,-43400,3,1,3,3,6,1,6,1,0,2,1,0,2640,220,440,1980,7,36,2001,0,0.08330177962892843,0.16660355925785686,0.7497160166603559,-3400,0
41,33,2,1,500,1294.41,0,1,2,13,17,0,0,0,3,1,1,3,0,0,8,1,1,0,0,0,8970,1380,1380,6210,4,27,2011,0,0.153829004570282,0.153829004570282,0.6922305205662691,0,0
45,31,1,0,500,1459.5,0,1,4,8,12,1,0,0,1,1,1,3,1,6,6,1,0,1,3,0,6000,1000,1000,4000,11,19,2000,0,0.16663889351774705,0.16663889351774705,0.6665555740709882,0,0
156,38,0,0,500,1367.99,0,1,2,1,2,3,26500,0,0,0,0,1,6,3,23,3,0,0,3,0,55200,11040,5520,38640,10,1,1998,1,0.1999963768772305,0.09999818843861524,0.6999873190703066,26500,0
246,45,1,1,500,1594.37,0,1,0,3,2,3,0,0,1,1,3,3,4,5,13,1,0,0,3,1,7260,660,1320,5280,10,1,2008,0,0.09089657072028647,0.18179314144057293,0.7271725657622917,0,0
178,39,0,0,500,1035.99,0,0,3,3,17,3,0,0,0,0,1,3,1,6,3,3,0,2,0,0,64680,11760,11760,41160,7,36,2010,0,0.18181537081986981,0.18181537081986981,0.6363537978695444,0,0
237,43,2,1,500,911.53,0,0,6,11,1,0,53200,0,2,1,0,3,6,4,23,1,0,0,1,0,59200,0,11840,47360,3,25,1998,0,0.0,0.19999662167868787,0.7999864867147515,53200,0
127,34,2,2,500,1319.97,0,0,0,2,13,3,73700,0,3,1,1,3,0,0,8,1,1,1,3,0,4700,470,940,3290,10,1,1998,0,0.0999787279302276,0.1999574558604552,0.6998510955115933,73700,0
1,33,2,1,2000,1391.63,0,1,0,11,18,0,61200,0,2,2,2,2,1,1,23,1,1,0,3,0,69400,6940,6940,55520,8,7,2000,0,0.09999855909857207,0.09999855909857207,0.7999884727885765,61200,0
5,21,1,1,500,915.41,5000000,0,2,3,17,3,0,0,2,2,2,3,1,4,23,1,1,0,0,0,40500,4050,4050,32400,9,29,1998,0,0.09999753092516234,0.09999753092516234,0.7999802474012987,0,0
64,28,0,2,1000,1468.82,0,1,3,5,16,2,56800,-51800,0,2,1,1,4,5,9,3,0,2,1,0,60000,5000,10000,45000,6,6,1997,0,0.0833319444675922,0.1666638889351844,0.7499875002083298,5000,0
142,30,1,2,500,1412.76,0,1,6,1,1,5,66400,-63700,2,2,1,2,6,5,22,1,1,2,3,0,67320,11220,11220,44880,13,20,1996,0,0.16666419096567192,0.16666419096567192,0.6666567638626877,2700,0
97,27,2,2,500,1588.26,0,0,2,12,12,0,56700,-49300,0,2,2,2,5,5,22,3,1,2,1,1,75690,8410,8410,58870,10,3,2014,0,0.1111096431544041,0.1111096431544041,0.7777675020808287,7400,1
121,31,1,0,1000,1140.91,0,1,0,0,13,2,51300,0,0,2,0,1,5,3,15,3,0,1,2,0,64300,6430,6430,51440,3,32,2002,1,0.09999844481423306,0.09999844481423306,0.7999875585138645,51300,0
225,43,2,0,1000,1517.54,0,1,3,8,4,3,0,-20900,0,1,0,3,4,1,16,3,0,2,0,1,64400,6440,6440,51520,2,37,2011,0,0.0999984472290803,0.0999984472290803,0.7999875778326424,-20900,0
425,53,2,1,2000,912.29,0,0,2,8,13,0,42900,-39100,0,0,1,1,6,3,17,3,0,1,2,0,97080,16180,16180,64720,10,1,2005,0,0.1666649498872076,0.1666649498872076,0.6666597995488304,3800,1
285,44,2,1,2000,1144.3,0,1,4,8,0,1,52600,0,3,1,1,3,6,4,3,1,1,1,0,0,5500,500,500,4500,6,10,2010,0,0.09089256498818396,0.09089256498818396,0.8180330848936557,52600,0
192,38,1,2,1000,1281.43,0,0,5,13,16,1,65100,-50300,0,1,2,2,4,3,10,3,0,0,2,0,30700,3070,6140,21490,7,36,2010,0,0.09999674277710824,0.19999348555421648,0.6999771994397577,14800,0
285,48,0,0,2000,1101.85,0,0,1,11,7,5,46100,0,2,2,1,3,3,6,9,1,0,1,2,1,33480,3720,3720,26040,9,29,2012,0,0.11110779247931662,0.11110779247931662,0.7777545473552164,46100,0
98,26,1,2,2000,1082.1,0,1,3,3,11,2,0,-30900,0,0,2,3,6,3,13,2,0,0,1,1,65430,14540,7270,43620,7,36,2001,0,0.2222188259387752,0.1111094129693876,0.6666564778163256,-30900,0
175,36,2,2,500,1185.44,0,1,5,3,11,1,44900,-52500,0,1,0,3,0,3,15,3,1,2,1,1,42680,3880,7760,31040,0,31,2006,1,0.09090696094280827,0.18181392188561654,0.7272556875424662,-7600,0
259,45,0,2,2000,1175.07,0,1,4,2,12,1,30100,0,2,2,1,1,6,6,23,1,0,1,1,0,87780,7980,7980,71820,6,8,2011,0,0.09090805527392032,0.09090805527392032,0.8181724974652829,30100,1
140,36,2,2,2000,979.26,0,0,3,13,6,3,0,-67000,0,0,0,1,1,5,2,4,1,0,2,1,72800,14560,14560,43680,6,6,1998,0,0.19999725278498923,0.19999725278498923,0.5999917583549677,-67000,1
231,37,2,1,500,920.81,0,0,2,11,5,5,0,0,2,1,0,1,4,2,14,1,1,2,0,0,71190,0,7910,63280,8,7,1997,1,0.0,0.11110955036451237,0.8888764029160989,0,1
186,38,2,0,500,922.85,0,1,2,0,9,0,70300,-70900,3,1,3,3,1,2,7,1,0,1,1,1,3600,400,400,2800,6,10,1999,0,0.11108025548458761,0.11108025548458761,0.7775617883921133,-600,0
229,41,2,1,2000,1107.59,3000000,1,6,12,5,1,65400,0,2,2,0,2,1,1,23,1,0,1,3,0,62640,10440,10440,41760,8,7,2009,0,0.16666400600245845,0.16666400600245845,0.6666560240098338,65400,0
180,36,0,0,500,1272.46,0,1,1,9,8,5,0,0,0,0,1,0,1,4,7,3,1,2,1,0,69630,12660,6330,50640,12,11,1998,0,0.18181557065100315,0.09090778532550157,0.7272622826040126,0,0
188,33,0,1,1000,1340.24,0,1,2,10,5,3,0,-68800,0,1,1,3,1,2,8,3,1,1,0,0,76010,13820,6910,55280,4,30,1995,1,0.1818157898198945,0.09090789490994725,0.727263159279578,-68800,1
214,40,2,0,1000,1648.0,0,1,3,13,0,1,57700,-43500,2,1,2,2,6,4,17,1,0,1,0,1,44220,8040,4020,32160,0,23,2000,0,0.18181407023812216,0.09090703511906108,0.7272562809524886,14200,0
178,38,0,1,500,1381.14,0,0,1,7,4,5,0,0,0,1,1,2,1,4,10,3,0,0,3,0,57200,5200,10400,41600,2,22,2011,0,0.09090750161710459,0.18181500323420918,0.7272600129368367,0,0
55,35,0,2,500,1198.44,8000000,1,4,8,14,5,0,0,3,1,1,3,6,1,9,1,0,0,3,0,3080,560,560,1960,9,35,1998,0,0.18175916910094125,0.18175916910094125,0.6361570918532944,0,0
90,31,2,1,2000,951.27,0,0,6,7,10,1,42100,0,2,1,2,2,4,2,2,1,1,1,0,1,75790,13780,6890,55120,0,31,2007,0,0.18181578287659483,0.09090789143829742,0.7272631315063793,42100,1
135,30,1,2,2000,1341.24,0,0,4,4,16,5,37100,-46500,0,1,1,0,6,5,18,3,0,0,1,0,32670,5940,2970,23760,6,6,2003,0,0.1818126166937039,0.09090630834685196,0.7272504667748156,-9400,0
277,46,0,1,2000,1177.57,0,0,0,0,18,0,0,-65500,3,1,1,3,5,0,4,1,0,2,3,0,3870,430,860,2580,7,36,2010,0,0.11108240764660295,0.2221648152932059,0.6664944458796177,-65500,0
211,38,1,1,1000,1055.09,0,0,5,13,18,3,0,0,2,0,2,1,1,1,12,1,0,0,3,1,91520,8320,16640,66560,2,38,2005,1,0.09090809759508747,0.18181619519017495,0.7272647807606998,0,1
156,32,0,1,500,1479.48,0,1,5,9,3,4,0,0,2,0,0,2,1,4,15,1,1,1,3,1,74690,6790,13580,54320,4,30,2008,1,0.09090787377327925,0.1818157475465585,0.727262990186234,0,1
84,30,1,2,2000,1827.38,0,1,0,8,14,2,0,-15900,3,1,3,3,5,6,9,1,1,1,3,0,4620,420,840,3360,1,5,1998,0,0.09088941787491885,0.1817788357498377,0.7271153429993508,-15900,0
136,32,1,0,500,1169.62,0,0,3,11,19,1,0,0,2,2,0,3,4,0,6,1,1,0,0,0,55000,10000,10000,35000,12,9,2008,1,0.18181487609316194,0.18181487609316194,0.6363520663260668,0,0
310,48,1,0,500,1516.34,0,0,3,0,17,4,11000,0,0,1,0,3,4,6,11,4,1,0,2,0,59400,13200,6600,39600,10,2,1996,1,0.22221848117035067,0.11110924058517534,0.666655443511052,11000,0
123,34,2,2,2000,1270.21,0,0,1,11,17,0,16100,-61200,0,2,2,1,3,1,13,3,0,1,1,0,55260,6140,0,49120,9,35,2000,0,0.11110910045058903,0.0,0.8888728036047122,-45100,0
243,44,0,1,500,809.11,0,1,3,2,14,2,33200,0,0,2,1,2,0,6,4,3,0,2,1,1,51400,5140,10280,35980,6,10,1996,0,0.09999805451255812,0.19999610902511625,0.6999863815879068,33200,0
36,37,0,2,1000,1115.81,0,0,5,6,15,0,0,-59800,0,2,1,0,1,1,20,3,1,1,3,0,48780,5420,10840,32520,4,27,2008,0,0.11110883335724975,0.2222176667144995,0.6666530001434985,-59800,0
146,31,2,0,1000,1457.65,5000000,0,1,1,4,3,0,0,0,1,0,0,5,5,0,3,0,1,3,0,52380,5820,5820,40740,12,18,2010,0,0.11110898990091828,0.11110898990091828,0.7777629293064279,0,0
154,34,2,0,1000,1041.36,0,0,3,8,6,0,53100,-43900,0,2,2,2,6,2,18,4,0,2,3,1,74360,13520,13520,47320,12,18,2005,1,0.1818157367437232,0.1818157367437232,0.6363550786030312,9200,1
204,40,2,1,1000,1693.83,7000000,1,2,10,14,2,44000,-20800,2,0,1,3,1,4,6,1,0,1,0,0,53400,5340,5340,42720,6,8,2003,0,0.09999812737589184,0.09999812737589184,0.7999850190071347,23200,0
458,59,1,0,1000,1685.69,0,0,2,10,10,5,31400,0,2,0,2,3,5,2,23,1,0,2,2,1,71800,14360,14360,43080,7,17,1995,0,0.1999972145234746,0.1999972145234746,0.5999916435704238,31400,1
147,31,1,1,500,1054.92,6000000,0,6,9,8,3,51900,0,2,0,0,2,1,4,4,1,0,0,0,0,68240,8530,0,59710,12,11,2013,1,0.12499816825661993,0.0,0.8749871777963395,51900,0
279,45,1,1,2000,1333.97,6000000,0,4,7,3,4,61100,-30700,0,1,0,2,4,0,21,3,0,1,0,0,61050,11100,11100,38850,4,30,2011,1,0.18181520368216736,0.18181520368216736,0.6363532128875858,30400,0
308,47,2,0,1000,1013.61,6000000,0,0,2,12,3,45700,-41400,1,1,1,3,1,6,7,1,0,1,1,1,5590,860,860,3870,11,19,2002,0,0.15381863709533178,0.15381863709533178,0.692183866928993,4300,0
284,48,0,2,500,958.3,0,0,6,6,8,0,47900,0,0,2,0,1,1,1,19,3,0,0,0,0,46860,8520,8520,29820,13,28,1998,0,0.18181430187149228,0.18181430187149228,0.636350056550223,47900,0
108,31,1,1,2000,1112.04,6000000,0,6,7,0,3,52800,-54300,1,1,1,3,4,0,5,1,0,1,3,0,4290,780,780,2730,13,28,1998,0,0.1817758098345374,0.1817758098345374,0.636215334420881,-1500,0
421,57,1,1,2000,1206.26,0,0,0,1,3,3,69900,0,0,0,1,3,0,0,22,3,1,0,0,0,78500,15700,7850,54950,1,4,2015,0,0.19999745226175464,0.09999872613087732,0.6999910829161412,69900,1
266,42,0,2,1000,763.67,0,1,0,9,12,3,12800,-49700,2,2,2,3,4,4,12,1,1,1,3,1,70830,7870,7870,55090,7,17,2005,0,0.111109542431986,0.111109542431986,0.777766797023902,-36900,1
412,56,0,1,500,1042.56,0,1,2,5,19,3,0,-66100,0,0,2,3,4,6,19,3,0,0,2,0,68040,15120,7560,45360,11,15,1997,0,0.2222189562175747,0.11110947810878735,0.6666568686527241,-66100,0
31,32,0,0,2000,1263.48,4000000,0,3,7,10,5,46800,-87300,2,2,0,1,6,2,10,1,0,2,0,0,63600,5300,10600,47700,1,5,1997,1,0.08333202308139809,0.16666404616279618,0.7499882077325828,-40500,0
465,63,0,1,500,1006.99,6000000,0,5,11,2,3,0,0,2,2,1,2,6,1,7,1,0,0,3,0,43560,4840,4840,33880,11,21,2015,0,0.11110856040954065,0.11110856040954065,0.7777599228667845,0,0
126,31,2,1,1000,1328.26,0,1,5,11,8,1,42300,-45800,2,0,2,3,6,2,17,1,0,1,1,0,60840,13520,6760,40560,11,15,2011,0,0.22221856971450174,0.11110928485725087,0.6666557091435052,-3500,0
407,55,2,0,1000,1250.08,5000000,0,6,12,3,5,0,-57700,0,2,2,3,6,0,0,3,0,2,3,1,68160,11360,11360,45440,5,13,2010,0,0.1666642214756239,0.1666642214756239,0.6666568859024956,-57700,0
101,27,0,2,500,982.7,6000000,0,1,13,18,4,30800,-43700,1,1,1,3,4,0,9,1,0,1,0,0,5170,940,470,3760,12,9,2001,0,0.18178302069232258,0.09089151034616129,0.7271320827692903,-12900,0
187,37,1,2,1000,1412.06,5000000,0,5,10,15,1,60100,0,2,2,2,0,0,5,21,1,0,0,3,0,57700,5770,5770,46160,9,26,2000,0,0.09999826692778288,0.09999826692778288,0.799986135422263,60100,0
252,46,1,2,2000,1066.7,0,0,3,5,17,3,0,0,0,0,2,2,5,3,22,3,0,0,2,0,89520,14920,14920,59680,1,4,2014,0,0.1666648049061114,0.1666648049061114,0.6666592196244456,0,1
229,43,1,1,2000,1585.54,0,1,2,10,15,1,42600,-44400,3,1,1,3,6,2,3,1,0,1,0,1,4620,420,840,3360,13,20,2012,0,0.09088941787491885,0.1817788357498377,0.7271153429993508,-1800,0
246,39,1,1,1000,1416.08,0,0,3,2,19,2,0,-36600,2,1,1,0,6,4,16,1,1,0,3,0,45180,5020,5020,35140,6,8,2004,0,0.11110865186693522,0.11110865186693522,0.7777605630685465,-36600,0
190,38,2,1,500,1246.03,0,1,3,2,12,4,61900,-50000,2,2,2,2,1,5,14,1,1,0,0,0,45100,9020,4510,31570,9,26,2013,0,0.19999556550852532,0.09999778275426266,0.6999844792798385,11900,0
95,32,1,2,2000,1356.64,0,1,5,6,9,1,67800,-48600,0,2,2,3,4,6,21,3,1,0,3,1,83160,15120,15120,52920,12,9,2003,0,0.18181599547864985,0.18181599547864985,0.6363559841752745,19200,1
205,42,0,0,2000,1387.7,4000000,0,2,8,16,2,0,0,2,1,1,3,6,1,19,1,0,2,1,0,86130,15660,15660,54810,3,32,1995,0,0.1818160708687929,0.1818160708687929,0.6363562480407751,0,1
41,25,2,0,1000,1004.14,0,1,5,8,17,5,35400,0,0,0,0,1,0,2,13,3,0,1,3,0,48000,9600,4800,33600,4,30,1995,0,0.19999583342013708,0.09999791671006854,0.6999854169704798,35400,0
137,35,2,2,500,1107.07,0,0,2,10,12,0,0,-45300,3,1,1,3,5,2,21,1,0,0,0,1,3300,600,600,2100,10,1,2008,0,0.18176310209027569,0.18176310209027569,0.6361708573159649,-45300,0
194,34,0,0,500,1429.96,0,0,3,10,2,0,67800,0,0,1,1,0,1,3,11,3,0,1,2,1,57200,11440,5720,40040,12,9,2005,0,0.1999965035576301,0.09999825177881505,0.6999877624517054,67800,0
128,35,1,1,1000,1074.99,0,0,0,0,3,0,0,-48800,3,1,3,3,5,1,16,1,0,2,0,0,7590,1380,690,5520,0,23,2012,0,0.18179423000922146,0.09089711500461073,0.7271769200368858,-48800,0
150,37,2,2,1000,1007.0,0,0,6,13,2,4,30400,-89400,2,1,2,3,5,0,9,1,0,0,2,0,80080,12320,12320,55440,3,32,2013,0,0.1538442327143767,0.1538442327143767,0.6922990472146952,-59000,1
104,30,2,0,500,1052.85,0,0,4,10,16,2,0,-70100,3,1,1,3,6,5,8,1,0,0,0,1,4800,960,480,3360,2,0,2006,0,0.19995834201208082,0.09997917100604041,0.6998541970422829,-70100,0
163,37,1,2,1000,1200.33,4000000,0,2,2,6,3,0,-36400,3,1,1,3,6,6,7,1,0,2,1,1,3900,390,780,2730,13,20,2008,1,0.09997436554729557,0.19994873109459113,0.699820558831069,-36400,0
80,26,0,0,1000,1343.0,0,1,5,5,4,2,64600,0,2,0,1,2,4,0,12,1,0,0,0,0,90400,9040,9040,72320,2,0,1995,0,0.09999889381754627,0.09999889381754627,0.7999911505403702,64600,1
65,29,2,1,2000,1441.6,5000000,0,4,11,11,3,0,0,0,1,1,2,0,1,21,3,1,0,0,0,62900,6290,12580,44030,7,17,1998,0,0.0999984102001558,0.1999968204003116,0.6999888714010906,0,0
179,32,2,0,1000,1433.42,6000000,0,0,10,0,3,53800,0,2,1,0,3,0,0,4,1,1,1,2,0,54200,5420,10840,37940,9,35,2014,1,0.09999815501559012,0.19999631003118024,0.6999870851091309,53800,0
372,50,2,2,2000,1368.57,0,0,4,12,13,2,0,0,0,2,0,3,1,3,18,3,0,2,2,1,51800,5180,10360,36260,0,23,2003,0,0.09999806953533716,0.19999613907067432,0.6999864867473601,0,0
398,55,2,1,500,862.19,0,1,2,0,12,4,69400,0,3,1,3,3,4,3,7,1,0,2,3,0,6600,600,1200,4800,0,23,2012,0,0.0908953188910771,0.1817906377821542,0.7271625511286168,69400,0
213,35,2,1,500,871.46,0,1,4,12,12,0,58500,-77700,2,2,2,1,4,4,13,1,1,2,0,1,74140,13480,6740,53920,5,13,2007,0,0.1818157294884072,0.0909078647442036,0.7272629179536289,-19200,1
79,25,2,2,500,1863.04,0,0,0,8,13,1,53400,-35200,2,0,2,1,5,3,0,1,0,2,1,0,67800,13560,6780,47460,8,7,1995,0,0.19999705019100014,0.09999852509550007,0.6999896756685005,18200,0
232,44,2,1,2000,1181.64,0,1,1,7,8,5,25800,0,2,1,0,1,1,3,22,1,0,1,1,1,55400,5540,11080,38780,7,17,2002,1,0.09999819497842999,0.19999638995685998,0.6999873648490099,25800,0
230,37,0,2,1000,1060.74,0,1,6,12,15,3,0,-51500,2,1,0,0,4,1,15,1,1,2,3,0,49100,9820,4910,34370,11,19,1996,1,0.19999592676320238,0.09999796338160119,0.6999857436712084,-51500,0
234,41,1,0,500,951.56,0,0,3,13,18,5,59400,-78600,0,2,0,3,4,5,3,3,0,2,1,0,98280,15120,7560,75600,3,34,2007,1,0.15384458847590074,0.07692229423795037,0.7692229423795036,-19200,1
240,40,1,0,500,1533.71,9000000,0,3,10,14,3,0,-70900,0,1,2,1,5,3,18,2,1,0,2,0,66550,6050,12100,48400,5,13,2008,0,0.0909077249027062,0.1818154498054124,0.7272617992216496,-70900,0
143,33,2,2,1000,1200.09,0,0,0,2,2,4,38400,-5700,0,2,0,1,6,0,17,3,0,2,2,0,70400,14080,7040,49280,0,31,2002,0,0.19999715913126234,0.09999857956563117,0.6999900569594182,32700,0
266,42,1,0,500,1093.83,4000000,1,0,0,2,2,0,-49600,0,2,0,0,6,6,18,3,0,1,1,0,53280,4440,8880,39960,11,19,2015,1,0.08333176929862428,0.16666353859724856,0.7499859236876185,-49600,0
89,32,1,1,1000,988.93,0,0,2,2,9,4,27600,0,2,0,2,2,1,1,11,1,0,2,3,1,84590,15380,15380,53830,4,27,1999,0,0.18181603243843908,0.18181603243843908,0.6363561135345368,27600,1
229,37,1,2,1000,1331.94,0,0,5,4,0,1,0,-55400,2,1,2,2,1,1,17,1,0,0,2,1,54560,9920,9920,34720,10,3,2004,0,0.18181484943457782,0.18181484943457782,0.6363519730210223,-55400,0
245,40,0,2,1000,1361.45,0,1,6,5,4,4,39300,0,2,1,1,0,2,3,12,1,1,0,2,1,82170,7470,7470,67230,11,15,1999,0,0.09090798456876513,0.09090798456876513,0.8181718611188862,39300,1
50,44,2,1,2000,1188.51,0,1,1,5,3,4,0,-65800,0,0,2,3,1,3,15,3,0,1,2,0,61100,6110,12220,42770,4,27,2008,0,0.09999836336557504,0.19999672673115007,0.6999885435590252,-65800,0
230,43,1,2,2000,1101.83,0,1,2,3,6,2,28900,0,0,0,1,3,1,0,0,3,0,0,3,1,51900,5190,10380,36330,2,22,2011,1,0.09999807325485058,0.19999614650970116,0.6999865127839541,28900,0
17,39,0,1,1000,840.95,0,0,3,0,10,4,32500,-80800,1,1,3,3,4,0,9,1,0,2,1,0,3440,430,430,2580,11,21,2002,0,0.12496367335077012,0.12496367335077012,0.7497820401046208,-48300,0
163,36,1,1,1000,1503.21,0,1,4,7,6,0,55700,-49900,2,2,2,0,6,6,1,1,1,2,1,0,51390,5710,11420,34260,12,11,2013,0,0.11110894903776926,0.22221789807553852,0.6666536942266156,5800,0
29,32,2,0,1000,1722.5,0,1,2,7,0,5,0,-21500,2,2,0,2,6,1,22,1,0,0,2,0,76900,7690,7690,61520,7,36,1995,0,0.09999869962679289,0.09999869962679289,0.7999895970143431,-21500,1
232,42,1,0,500,944.03,0,1,1,5,11,1,0,-58400,2,1,1,2,6,5,11,1,1,2,3,0,77000,15400,7700,53900,12,18,2015,1,0.19999740263113466,0.09999870131556733,0.6999909092089713,-58400,1
235,39,0,2,2000,1453.61,4000000,1,3,2,19,2,0,0,2,2,0,2,0,2,10,1,0,0,3,0,60320,9280,9280,41760,3,34,2012,1,0.15384360338853798,0.15384360338853798,0.692296215248421,0,0
295,46,1,0,500,1672.88,0,0,2,1,7,5,0,0,2,1,1,1,1,1,5,1,1,1,1,0,60700,12140,6070,42490,6,10,1997,0,0.19999670516136472,0.09999835258068236,0.6999884680647765,0,0
22,21,1,1,1000,1248.05,0,0,2,3,12,0,37500,-54000,0,1,2,3,4,0,3,3,1,1,2,0,53280,5920,0,47360,3,25,2015,0,0.11110902573149903,0.0,0.8888722058519922,-16500,0
286,43,0,0,500,1564.43,3000000,0,4,9,12,4,77500,-32800,2,1,1,1,1,4,18,1,0,2,2,1,34290,3810,3810,26670,7,17,2013,0,0.11110787086990756,0.11110787086990756,0.7777550960893529,44700,0
257,44,2,0,1000,1280.88,0,1,4,7,1,2,59400,-32200,2,1,2,2,6,5,21,1,0,0,1,0,46980,0,5220,41760,0,33,2002,0,0.0,0.11110874608884443,0.8888699687107554,27200,0
94,26,1,0,500,722.66,0,1,4,3,4,0,50300,0,0,0,0,1,2,6,6,3,1,1,2,1,36700,3670,7340,25690,9,29,2010,0,0.09999727527860276,0.19999455055720552,0.6999809269502193,50300,0
